common,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,kod,sp_code,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
LADYFISH,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220005,1,7,7,5,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,02,2114.3984651,8,2114.3984651,2,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220005,1,7,7,5,we,8835440102,1.0002861221,0,0,1,0,0,405.11587944,0.6401831181,0,0,2,02,2114.3984651,8,2114.3984651,1.0002861221,0.6401831181,405.11587944,1.0002861221,2023021227weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220005,1,7,7,5,we,8835440901,1.0002861221,3,0,1,0,3,640.18311812,3.3609613701,0,0,2,02,2114.3984651,8,2114.3984651,4.0002861221,3.3609613701,640.18311812,1.0002861221,2023021227weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220006,1,7,7,5,we,8738010101,0,1,0,0,0,1,0,0,0,0,2,02,2114.3984651,8,2114.3984651,1,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220006,1,7,7,5,we,8835440901,1.0002861221,2,0,1,0,2,520.14878347,1.540440628,0,0,2,02,2114.3984651,8,2114.3984651,3.0002861221,1.540440628,520.14878347,1.0002861221,2023021227weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021227weS:8AM-8PM,2023112271589220230220,2023,12,1589220230220007,1,7,7,5,we,8835440102,4.0011444883,1,0,4,0,1,1657.4741043,2.6407553623,0,0,2,02,2114.3984651,8,2114.3984651,5.0011444883,2.6407553623,1657.4741043,4.0011444883,2023021227weS:8AM-8PM,,0,05/05/2023
STINGRAY GENUS,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226001,1,7,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,2,02,7509.4704513,8,7509.4704513,1,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
GAFFTOPSAIL CATFISH,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226001,1,7,7,5,we,8777180101,0,1,0,0,0,1,0,0,0,0,2,02,7509.4704513,8,7509.4704513,1,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226002,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,2,02,7509.4704513,8,7509.4704513,0,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
STINGRAY GENUS,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226003,1,7,7,5,we,8713050100,0,2,0,0,0,2,0,0,0,0,2,02,7509.4704513,8,7509.4704513,2,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226003,1,7,7,5,we,8777180202,0,5,0,0,0,5,0,0,0,0,2,02,7509.4704513,8,7509.4704513,5,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
STINGRAY GENUS,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226004,1,7,7,5,we,8713050100,0,3,0,0,0,3,0,0,0,0,2,02,7509.4704513,8,7509.4704513,3,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226004,1,7,7,5,we,8835440901,2.0005722441,4,0,2,0,4,1074.3072951,3.0408698111,0,0,2,02,7509.4704513,8,7509.4704513,6.0005722441,3.0408698111,1074.3072951,2.0005722441,2023021227weS:8AM-8PM,,0,05/05/2023
STINGRAY GENUS,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226005,1,7,7,5,we,8713050100,0,3,0,0,0,3,0,0,0,0,2,02,7509.4704513,8,7509.4704513,3,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021227weS:8AM-8PM,2023112271589220230226,2023,12,1589220230226005,1,7,7,5,we,8835440901,0,3,0,0,0,3,0,0,0,0,2,02,7509.4704513,8,7509.4704513,3,0,0,0,2023021227weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023011217weS:8AM-8PM,2023112171589820230128,2023,12,1589820230128004,1,7,7,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,1,01,6979.3910902,8,6979.3910902,2,0,0,0,2023011217weS:8AM-8PM,,0,05/05/2023
,2023021217weS:8AM-8PM,2023112171589820230204,2023,12,1589820230204001,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,1058.2047166,8,1058.2047166,0,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225001,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,1189.2884306,8,1189.2884306,0,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225002,1,7,7,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,02,1189.2884306,8,1189.2884306,1,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225002,1,7,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,1,02,1189.2884306,8,1189.2884306,2,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225003,1,7,7,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,02,1189.2884306,8,1189.2884306,1,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225004,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,1189.2884306,8,1189.2884306,0,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
,2023021217weS:8AM-8PM,2023112171589820230225,2023,12,1589820230225007,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,6757.9358995,8,6757.9358995,0,0,0,0,2023021217weS:8AM-8PM,,0,05/05/2023
,2023011217wdS:8AM-8PM,2023112171590420230119,2023,12,1590420230119001,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,3568.810955,8,3568.810955,0,0,0,0,2023011217wdS:8AM-8PM,,0,05/05/2023
,2023011217wdS:8AM-8PM,2023112171590420230119,2023,12,1590420230119002,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,3568.810955,8,3568.810955,0,0,0,0,2023011217wdS:8AM-8PM,,0,05/05/2023
,2023011217wdS:8AM-8PM,2023112171590420230119,2023,12,1590420230119003,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,3568.810955,8,3568.810955,0,0,0,0,2023011217wdS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237wdS:8AM-8PM,2023112371590520230102,2023,12,1590520230102001,1,7,7,5,wd,8835360102,0,3,0,0,0,3,0,0,0,0,3,01,2120.2496661,8,2120.2496661,3,0,0,0,2023011237wdS:8AM-8PM,,0,05/05/2023
,2023011237wdS:8AM-8PM,2023112371590520230102,2023,12,1590520230102002,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,2120.2496661,8,2120.2496661,0,0,0,0,2023011237wdS:8AM-8PM,,0,05/05/2023
,2023011237wdS:8AM-8PM,2023112371590520230102,2023,12,1590520230102005,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,2120.2496661,8,2120.2496661,0,0,0,0,2023011237wdS:8AM-8PM,,0,05/05/2023
,2023011237wdS:8AM-8PM,2023112371590520230102,2023,12,1590520230102006,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,2120.2496661,8,2120.2496661,0,0,0,0,2023011237wdS:8AM-8PM,,0,05/05/2023
,2023011237wdS:8AM-8PM,2023112371590520230102,2023,12,1590520230102007,1,7,7,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,2120.2496661,8,2120.2496661,0,0,0,0,2023011237wdS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023011227weS:8AM-8PM,2023112271590520230114,2023,12,1590520230114001,1,7,7,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,2,01,1809.0313562,8,1809.0313562,1,0,0,0,2023011227weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023011227weS:8AM-8PM,2023112271590520230114,2023,12,1590520230114001,1,7,7,5,we,8835010105,0,1,0,0,0,1,0,0,0,0,2,01,1809.0313562,8,1809.0313562,1,0,0,0,2023011227weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011227weS:8AM-8PM,2023112271590520230114,2023,12,1590520230114001,1,7,7,5,we,8835360102,10.002861221,0,0,10,0,0,2702.7731018,3.1609041457,0,0,2,01,1809.0313562,8,1809.0313562,10.002861221,3.1609041457,2702.7731018,10.002861221,2023011227weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023011227weS:8AM-8PM,2023112271590520230114,2023,12,1590520230114002,1,7,7,5,we,8835010105,0,1,0,0,0,1,0,0,0,0,2,01,1809.0313562,8,1809.0313562,1,0,0,0,2023011227weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120001,1,7,7,5,we,8738010101,0,2,0,0,0,2,0,0,0,0,3,01,1173.876729,8,1173.876729,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120002,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,1173.876729,8,1173.876729,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120003,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,1173.876729,8,1173.876729,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120004,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,1173.876729,8,1173.876729,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120005,1,7,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120005,1,7,7,5,we,8835440102,0,23,0,0,0,23,0,0,0,0,3,01,908.59800997,8,908.59800997,23,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120005,1,7,7,5,we,8835440901,0,3,0,0,0,3,0,0,0,0,3,01,908.59800997,8,908.59800997,3,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
LEFTEYE FLOUNDER FAMILY,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120005,1,7,7,5,we,8857030000,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
BLACK SEA BASS,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120006,1,7,7,5,we,8835020301,0,2,0,0,0,2,0,0,0,0,3,01,908.59800997,8,908.59800997,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
BONNETHEAD,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120007,1,7,7,5,we,8708030101,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120007,1,7,7,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120008,1,7,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,3,01,908.59800997,8,908.59800997,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
BONNETHEAD,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120009,1,7,7,5,we,8708030101,0,2,0,0,0,2,0,0,0,0,3,01,908.59800997,8,908.59800997,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120010,1,7,7,5,we,8835440102,0,3,0,0,0,3,0,0,0,0,3,01,908.59800997,8,908.59800997,3,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120011,1,7,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,3,01,908.59800997,8,908.59800997,4,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120012,1,7,7,5,we,8835010105,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SOUTHERN KINGFISH,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120012,1,7,7,5,we,8835440601,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120013,1,7,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120014,1,7,7,5,we,8835010105,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120014,1,7,7,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,01,908.59800997,8,908.59800997,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120015,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,908.59800997,8,908.59800997,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120016,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,908.59800997,8,908.59800997,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230120,2023,12,1590520230120017,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,908.59800997,8,908.59800997,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011227weS:8AM-8PM,2023112271590520230121,2023,12,1590520230121005,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,2,01,1043.8615075,8,1043.8615075,0,0,0,0,2023011227weS:8AM-8PM,,0,05/05/2023
BLACK SEA BASS,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122001,1,7,7,5,we,8835020301,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122001,1,7,7,5,we,8835400102,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
PUFFER GENUS,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122002,1,7,7,5,we,8861010200,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122003,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,399.96124059,8,399.96124059,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122004,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,399.96124059,8,399.96124059,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122005,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,399.96124059,8,399.96124059,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122006,1,7,7,5,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,462.79319438,8,462.79319438,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122006,1,7,7,5,we,8835360102,1.0002861221,2,0,1,0,2,242.06924154,0.2600743917,0,0,3,01,462.79319438,8,462.79319438,3.0002861221,0.2600743917,242.06924154,1.0002861221,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122006,1,7,7,5,we,8835430301,1.0002861221,0,0,1,0,0,337.09642314,0.9402689547,0,0,3,01,462.79319438,8,462.79319438,1.0002861221,0.9402689547,337.09642314,1.0002861221,2023011237weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122007,1,7,7,5,we,8835020408,0,3,0,0,0,3,0,0,0,0,3,01,462.79319438,8,462.79319438,3,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122008,1,7,7,5,we,8835020408,0,4,0,0,0,4,0,0,0,0,3,01,462.79319438,8,462.79319438,4,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122009,1,7,7,5,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,01,399.96124059,8,399.96124059,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122010,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,399.96124059,8,399.96124059,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122011,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,399.96124059,8,399.96124059,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122012,1,7,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,588.45710195,8,588.45710195,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122013,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,588.45710195,8,588.45710195,0,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122014,1,7,7,5,we,8835360102,0,7,0,0,0,7,0,0,0,0,3,01,399.96124059,8,399.96124059,7,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122014,1,7,7,5,we,8835430301,2.0005722441,7,0,2,0,7,770.22031399,2.8608183091,0,0,3,01,399.96124059,8,399.96124059,9.0005722441,2.8608183091,770.22031399,2.0005722441,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122015,1,7,7,5,we,8835360102,0,7,0,0,0,7,0,0,0,0,3,01,399.96124059,8,399.96124059,7,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122015,1,7,7,5,we,8835430301,0,7,0,0,0,7,0,0,0,0,3,01,399.96124059,8,399.96124059,7,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122016,1,7,7,5,we,8738010101,0,2,0,0,0,2,0,0,0,0,3,01,399.96124059,8,399.96124059,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122016,1,7,7,5,we,8835360102,0,2,4,0,4,2,0,0,1053,1.16,3,01,399.96124059,8,399.96124059,6,1.16,1053,4,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122016,1,7,7,5,we,8835430301,0,2,4,0,4,2,0,0,1412,4.84,3,01,399.96124059,8,399.96124059,6,4.84,1412,4,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122017,1,7,7,5,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,01,399.96124059,8,399.96124059,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122017,1,7,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122017,1,7,7,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SMOOTH PUFFER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122017,1,7,7,5,we,8861010101,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122018,1,7,7,5,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,01,399.96124059,8,399.96124059,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122019,1,7,7,5,we,8835430301,0,0,1,0,1,0,0,0,341,0.9,3,01,399.96124059,8,399.96124059,1,0.9,341,1,2023011237weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122019,1,7,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,01,399.96124059,8,399.96124059,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
GAG,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122020,1,7,7,5,we,8835020501,0,2,0,0,0,2,0,0,0,0,3,01,588.45710195,8,588.45710195,2,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122020,1,7,7,5,we,8835440102,0,25,0,0,0,25,0,0,0,0,3,01,588.45710195,8,588.45710195,25,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122023,1,7,7,5,we,8738010101,0,1,0,0,0,1,0,0,0,0,3,01,1054.4663961,8,1054.4663961,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SMOOTH PUFFER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122023,1,7,7,5,we,8861010101,0,1,0,0,0,1,0,0,0,0,3,01,1054.4663961,8,1054.4663961,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122024,1,7,7,5,we,8738010101,0,1,0,0,0,1,0,0,0,0,3,01,1054.4663961,8,1054.4663961,1,0,0,0,2023011237weS:8AM-8PM,,0,05/05/2023
SAND PERCH,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122025,1,7,7,5,we,8835021002,3.0008583662,0,0,3,0,0,549.15708101,0.3200915591,0,0,3,01,1897.467413,8,1897.467413,3.0008583662,0.3200915591,549.15708101,3.0008583662,2023011237weS:8AM-8PM,,0,05/05/2023
LANE SNAPPER,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122025,1,7,7,5,we,8835360112,1.0002861221,0,0,1,0,0,161.04606565,0.0800228898,0,0,3,01,1897.467413,8,1897.467413,1.0002861221,0.0800228898,161.04606565,1.0002861221,2023011237weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011237weS:8AM-8PM,2023112371590520230122,2023,12,1590520230122025,1,7,7,5,we,8835400102,1.0002861221,1,0,1,0,1,263.0752501,0.3601030039,0,0,3,01,1897.467413,8,1897.467413,2.0002861221,0.3601030039,263.0752501,1.0002861221,2023011237weS:8AM-8PM,,0,05/05/2023
,2023021237weS:8AM-8PM,2023112371590520230219,2023,12,1590520230219001,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,02,688.88422548,8,688.88422548,0,0,0,0,2023021237weS:8AM-8PM,,0,05/05/2023
,2023021237weS:8AM-8PM,2023112371590520230219,2023,12,1590520230219002,1,7,7,5,we,,0,0,0,0,0,0,0,0,0,0,3,02,688.88422548,8,688.88422548,0,0,0,0,2023021237weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021237weS:8AM-8PM,2023112371590520230219,2023,12,1590520230219003,1,7,7,5,we,8835360102,0,10,0,0,0,10,0,0,0,0,3,02,927.5936486,8,927.5936486,10,0,0,0,2023021237weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023021237weS:8AM-8PM,2023112371590520230219,2023,12,1590520230219003,1,7,7,5,we,8835400102,2.9714792959,0,0,4,0,0,821.61402532,1.3668804761,0,0,3,02,927.5936486,8,927.5936486,2.9714792959,1.3668804761,821.61402532,2.9714792959,2023021237weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371590520230219,2023,12,1590520230219003,1,7,7,5,we,8835430301,11.14304736,0,0,15,0,0,3914.9239724,11.024188188,0,0,3,02,927.5936486,8,927.5936486,11.14304736,11.024188188,3914.9239724,11.14304736,2023021237weS:8AM-8PM,,0,05/05/2023
