prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,NUM_TYP9,ASG_CODE,month,kod,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
RED DRUM,SPOTTED SEATROUT,200367228712wd,1523420031204109244,0,4,5,,1,2,109,33,N,4,36,1,6.5,1523420031204006,244,8,7,2,24,0,0,,2,7,22,22,7,1,6,2003,,,1523420031204,12,wd,,1523420031204006,1,17,0,8,1,,,20JAN200409:16,8,2,1,,,,8835440102,8835440901,1,8,2,1330,70817,2432.1467254,200367228712wd,,0,1523420031204006,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228712wd,1523420031204109244,0,4,5,,3,0,109,57,Y,2,6,2,6.5,1523420031204007,244,8,7,2,0,1,1,,2,7,22,22,7,1,6,2003,,,1523420031204,12,wd,,1523420031204006,1,,,8,1,,LAFOURCHE,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,8,8,1335,99998,2517.6290772,200367228712wd,,0,1523420031204006,05/04/2021
,,200367228712wd,1523420031204109244,0,4,5,,1,2,109,93,O,1,1,1,4.5,1523420031204008,244,8,7,4,17,0,0,,2,0,22,29,7,1,6,2003,,,1523420031204,12,wd,,1523420031204008,1,15,20,8,1,,,20JAN200409:16,8,2,1,,,,0,0,1,8,2,1405,63650,3428.1240874,200367228712wd,,0,1523420031204008,05/04/2021
,,200367228712wd,1523420031204109244,0,4,5,,3,0,109,73,O,1,1,2,4.5,1523420031204009,244,8,7,5,0,1,1,,2,0,22,21,7,1,6,2003,,,1523420031204,12,wd,,1523420031204008,1,,,8,1,,,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1410,40601,3428.1240874,200367228712wd,,0,1523420031204008,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228712we,152342003121457524,0,4,5,,1,1,57,57,Y,10,60,8,4,1523420031214001,524,8,7,2,17,0,0,,1,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214001,1,20,0,8,1,,LAFOURCHE,20JAN200409:16,8,1,1,,,,8835440102,8835440901,1,8,8,1045,70345,1236.0909674,200367228712we,,0,1523420031214001,05/04/2021
,SPOTTED SEATROUT,200367228712we,152342003121457524,0,4,5,,2,1,57,57,Y,5,40,1,4.5,1523420031214002,524,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214002,1,0,25,8,1,,LAFOURCHE,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1200,70354,1236.0909674,200367228712we,,0,1523420031214002,05/04/2021
,SPOTTED SEATROUT,200367228712we,152342003121457524,0,4,5,,2,1,57,103,Y,0,2,2,4.5,1523420031214003,524,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214002,1,0,25,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1205,99998,1236.0909674,200367228712we,,0,1523420031214003,05/04/2021
,,200367228712we,152342003121457524,0,4,5,,2,1,57,57,Y,2,10,1,2,1523420031214004,524,8,7,2,0,0,0,,3,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214004,1,0,10,8,1,,LAFOURCHE,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1220,70357,1236.0909674,200367228712we,,0,1523420031214004,05/04/2021
,,200367228712we,152342003121457524,0,4,5,,2,1,57,57,Y,2,10,2,2,1523420031214005,524,8,7,3,0,0,1,,3,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214004,1,0,10,8,1,,LAFOURCHE,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1225,70357,1236.0909674,200367228712we,,0,1523420031214005,05/04/2021
,,200367228712we,152342003121457524,0,4,5,,2,1,57,57,Y,2,10,2,2,1523420031214006,524,8,7,3,0,0,1,,3,7,22,22,7,1,6,2003,,,1523420031214,12,we,,1523420031214004,1,0,10,8,2,,LAFOURCHE,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1230,70357,1236.0909674,200367228712we,,0,1523420031214006,05/04/2021
,RED DRUM,200367228712we,152342003122010967,,4,5,,2,1,109,5,Y,5,40,1,3.5,1523420031220001,67,8,7,0,0,0,0,,2,7,22,22,7,1,6,2003,,,1523420031220,12,we,,1523420031220001,,,,8,1,,ASCENSION,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1115,70734,2674.8365204,200367228712we,,0,1523420031220001,05/04/2021
,RED DRUM,200367228712we,152342003122010967,,4,5,,2,1,109,95,Y,0,30,2,3.5,1523420031220002,67,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1523420031220,12,we,,1523420031220001,,,,8,1,,ST JOHN THE BAPTIST,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1120,70068,2674.8365204,200367228712we,,0,1523420031220002,05/04/2021
,RED DRUM,200367228711wd,152482003110451322,0,4,5,,2,1,51,51,Y,3,25,1,4,1524820031104001,322,8,7,1,0,0,0,,2,7,22,22,7,1,6,2003,,,1524820031104,11,wd,,1524820031104001,1,0,3,8,2,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1200,70001,2308.5014235,200367228711wd,,0,1524820031104001,05/04/2021
,RED DRUM,200367228711wd,152482003110451322,0,4,5,,2,1,51,51,Y,5,35,2,4,1524820031104002,322,8,7,1,0,0,1,,2,7,22,22,7,1,6,2003,,,1524820031104,11,wd,,1524820031104001,1,0,3,8,2,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1205,70001,2308.5014235,200367228711wd,,0,1524820031104002,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,152482003110451322,0,4,5,,2,1,51,51,Y,6,36,1,5,1524820031104006,322,8,7,4,0,0,0,,2,7,22,22,7,1,6,2003,,,1524820031104,11,wd,,1524820031104006,1,0,1,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,8835440102,1,8,8,1310,70067,2308.5014235,200367228711wd,,0,1524820031104006,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,152482003110451322,0,4,5,,2,1,51,51,Y,6,36,2,5,1524820031104007,322,8,7,4,0,0,1,,2,7,22,22,7,1,6,2003,,,1524820031104,11,wd,,1524820031104006,1,0,1,8,2,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,8835440102,1,8,8,1315,70072,2308.5014235,200367228711wd,,0,1524820031104007,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,51,Y,6,30,8,5,1524820031104008,127,8,7,2,0,0,0,,1,7,22,22,7,1,6,2003,,,1524820031104,11,wd,,1524820031104008,1,,,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,8835440102,1,8,8,1530,70058,1638.8437176,200367228711wd,,0,1524820031104008,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,87,O,30,60,1,8,1524820031104009,127,8,7,1,0,0,0,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104009,1,,,8,1,,MONROE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1535,99998,2231.5279382,200367228711wd,,0,1524820031104009,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,87,O,30,60,2,8,1524820031104010,127,8,7,1,0,0,1,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104009,1,,,8,2,,MONROE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1540,99998,2231.5279382,200367228711wd,,0,1524820031104010,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,21,O,3,10,1,8,1524820031104011,127,8,7,2,0,0,0,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104011,1,,,8,1,,COLLIER,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1550,34119,2231.5279382,200367228711wd,,0,1524820031104011,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,21,O,9,15,2,8,1524820031104012,127,8,7,2,0,0,1,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104011,1,,,8,1,,COLLIER,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1555,34103,2231.5279382,200367228711wd,,0,1524820031104012,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,87,O,15,28,1,6,1524820031104013,127,8,7,2,0,0,0,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104013,1,,,8,1,,MONROE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1600,33037,2231.5279382,200367228711wd,,0,1524820031104013,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,87,O,15,28,2,6,1524820031104014,127,8,7,1,0,0,1,,2,7,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104013,1,,,8,1,,MONROE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1605,33037,2231.5279382,200367228711wd,,0,1524820031104014,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,95,O,7,18,1,6,1524820031104015,127,8,7,3,0,0,0,,2,6,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104015,1,,,8,1,,ORANGE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1615,99998,2231.5279382,200367228711wd,,0,1524820031104015,05/04/2021
,RED DRUM,200367228711wd,152482003110451127,0,4,5,,2,1,51,95,O,7,18,2,6,1524820031104016,127,8,7,2,0,0,1,,2,6,22,12,7,1,6,2003,,,1524820031104,11,wd,,1524820031104015,1,,,8,1,,ORANGE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1620,32709,2231.5279382,200367228711wd,,0,1524820031104016,05/04/2021
,RED DRUM,200367228711wd,1524820031127751693,0,4,5,,2,1,75,51,Y,6,60,1,5,1524820031127001,1693,8,7,1,0,0,0,,2,7,22,22,7,1,6,2003,,,1524820031127,11,wd,,1524820031127001,1,0,3,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1415,70003,2308.5014235,200367228711wd,,0,1524820031127001,05/04/2021
,RED DRUM,200367228711wd,1524820031127751693,0,4,5,,2,1,75,51,Y,5,60,2,5,1524820031127002,1693,8,7,1,0,0,1,,2,7,22,22,7,1,6,2003,,,1524820031127,11,wd,,1524820031127001,1,0,2,8,2,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1420,70003,2308.5014235,200367228711wd,,0,1524820031127002,05/04/2021
,RED DRUM,200367228712we,152482003120675126,0,4,5,,1,1,75,75,Y,3,50,8,5.5,1524820031206001,126,8,7,2,1,0,0,,1,7,22,22,7,1,6,2003,,,1524820031206,12,we,,1524820031206001,1,,,8,2,,PLAQUEMINES,20JAN200409:16,8,1,1,,,,8835440901,0,1,8,8,1445,70041,1236.0909674,200367228712we,,0,1524820031206001,05/04/2021
,SPOTTED SEATROUT,200367228712wd,15248200312187574,0,4,5,,1,1,75,103,Y,1,7,1,3.5,1524820031218001,74,8,7,0,1,0,0,,2,7,22,22,7,1,6,2003,,,1524820031218,12,wd,,1524820031218001,1,1,0,8,1,,ST TAMMANY,20JAN200409:16,8,1,1,,,,8835440102,0,1,8,8,1205,70448,1638.8437176,200367228712wd,,0,1524820031218001,05/04/2021
,SPOTTED SEATROUT,200367228712wd,15248200312187574,,4,5,,2,1,75,103,Y,1,7,2,3.5,1524820031218002,74,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1524820031218,12,wd,,1524820031218001,,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1210,70448,1638.8437176,200367228712wd,,0,1524820031218002,05/04/2021
,SPOTTED SEATROUT,200367228712wd,15248200312187574,0,4,5,,2,1,75,51,Y,7,25,1,5,1524820031218003,74,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1524820031218,12,wd,,1524820031218003,1,0,3,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1300,70003,1638.8437176,200367228712wd,,0,1524820031218003,05/04/2021
,SPOTTED SEATROUT,200367228712wd,15248200312187574,0,4,5,,2,1,75,51,Y,7,25,2,5,1524820031218004,74,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1524820031218,12,wd,,1524820031218003,1,0,3,8,2,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1305,70003,1638.8437176,200367228712wd,,0,1524820031218004,05/04/2021
,,200367228712wd,1524820031219756,0,4,5,,1,4,75,19,Y,0,0,1,3,1524820031219003,6,8,7,1,4,0,0,,4,7,22,22,7,1,6,2003,,,1524820031219,12,wd,,1524820031219003,1,2,0,8,1,,CALCASIEU,20JAN200409:16,8,2,1,,,,0,0,1,8,2,1455,70611,1638.8437176,200367228712wd,,0,1524820031219003,05/04/2021
,,200367228712wd,1524820031219756,0,4,5,,3,0,75,103,Y,0,0,2,3,1524820031219004,6,8,7,1,0,1,1,,4,7,22,22,7,1,6,2003,,,1524820031219,12,wd,,1524820031219003,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1500,70458,1638.8437176,200367228712wd,,0,1524820031219003,05/04/2021
,,200367228712wd,1524820031219756,0,4,5,,3,0,75,103,Y,10,60,2,3,1524820031219005,6,8,7,1,0,1,1,,4,7,22,22,7,1,6,2003,,,1524820031219,12,wd,,1524820031219003,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1505,70458,1638.8437176,200367228712wd,,0,1524820031219003,05/04/2021
,,200367228712wd,1524820031219756,0,4,5,,3,0,75,33,N,10,60,2,3,1524820031219006,6,8,7,1,0,1,1,,4,7,22,22,7,1,6,2003,,,1524820031219,12,wd,,1524820031219003,1,,,8,2,,,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1510,70817,1583.199216,200367228712wd,,0,1524820031219003,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,87,Y,3,12,1,5,1525620031105001,64,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105001,1,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,1,8,1135,70032,2320.4683639,200367228711wd,,0,1525620031105001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,87,Y,1,10,2,5,1525620031105002,64,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105001,1,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,1,8,1140,70032,2320.4683639,200367228711wd,,0,1525620031105002,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,15256200311058764,0,4,5,,1,2,87,59,O,4,4,1,4,1525620031105003,64,8,7,4,4,0,0,,2,7,22,28,7,1,6,2003,,,1525620031105,11,wd,,1525620031105003,1,,,8,1,,JACKSON,20JAN200409:16,8,2,1,,,,8835440901,8835440102,1,8,2,1204,99998,3159.6606364,200367228711wd,,0,1525620031105003,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,15256200311058764,0,4,5,,3,0,87,59,O,6,10,2,4,1525620031105004,64,8,7,3,0,1,1,,2,7,22,28,7,1,6,2003,,,1525620031105,11,wd,,1525620031105003,1,,,8,1,,JACKSON,20JAN200409:16,8,8,1,,,,8835440901,8835440102,1,8,8,1209,99998,3159.6606364,200367228711wd,,0,1525620031105003,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,51,Y,3,12,1,6,1525620031105005,64,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105005,1,,,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,8,8,1215,70001,2320.4683639,200367228711wd,,0,1525620031105005,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,51,Y,3,12,2,6,1525620031105006,64,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105005,1,,,8,1,,JEFFERSON,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,8,8,1223,70001,2320.4683639,200367228711wd,,0,1525620031105006,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,1,1,87,51,Y,3,15,8,4.5,1525620031105007,64,8,7,1,1,0,0,,1,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105007,1,,,8,1,,JEFFERSON,20JAN200409:16,8,1,1,,,,0,0,1,8,8,1230,70065,2320.4683639,200367228711wd,,0,1525620031105007,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,15256200311058764,0,4,5,,2,1,87,103,Y,10,10,1,4,1525620031105008,64,8,7,1,0,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105008,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,8835440901,8835440102,1,8,8,1240,70452,2320.4683639,200367228711wd,,0,1525620031105008,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,2,1,87,103,Y,10,10,2,4,1525620031105009,64,8,7,1,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105008,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1250,70452,2320.4683639,200367228711wd,,0,1525620031105009,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,2,1,87,103,Y,0,1,1,2,1525620031105010,64,8,7,1,0,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105010,1,,,8,2,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1300,99998,2320.4683639,200367228711wd,,0,1525620031105010,05/04/2021
,,200367228711wd,15256200311058764,,4,5,,2,1,87,103,Y,0,1,2,2,1525620031105011,64,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105010,,,,8,2,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1310,99998,2320.4683639,200367228711wd,,0,1525620031105011,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,1,2,87,87,Y,8,50,1,4,1525620031105012,64,8,7,1,1,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105012,1,20,0,8,1,,ST BERNARD,20JAN200409:16,8,2,1,,,,0,0,1,8,2,1320,70043,2320.4683639,200367228711wd,,0,1525620031105012,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,3,0,87,87,Y,8,50,2,4,1525620031105013,64,8,7,1,0,1,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105012,1,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1330,70043,2320.4683639,200367228711wd,,0,1525620031105012,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228711wd,15256200311058764,0,4,5,,1,1,87,51,Y,0,3,1,6,1525620031105014,64,8,7,2,1,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105014,1,,,8,1,,JEFFERSON,20JAN200409:16,8,1,1,,,,8835440901,8835440102,1,8,8,1340,70121,2320.4683639,200367228711wd,,0,1525620031105014,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,2,1,87,103,Y,0,2,2,6,1525620031105015,64,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105014,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,0,0,1,8,8,1350,99998,2320.4683639,200367228711wd,,0,1525620031105015,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,1,2,87,103,Y,7,30,1,6,1525620031105016,64,8,7,3,2,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105016,1,15,0,8,1,,ST TAMMANY,20JAN200409:16,8,2,1,,,,8835440102,8835440901,1,8,2,1420,70448,2320.4683639,200367228711wd,,0,1525620031105016,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,3,0,87,103,Y,7,30,2,6,1525620031105017,64,8,7,2,0,1,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105016,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,8,8,1430,70448,2320.4683639,200367228711wd,,0,1525620031105016,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,71,Y,0,2,1,6,1525620031105018,64,8,7,3,0,0,0,,3,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105018,1,,,8,1,,ORLEANS,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,1,8,1435,70122,2320.4683639,200367228711wd,,0,1525620031105018,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,2,1,87,71,Y,2,10,2,6,1525620031105019,64,8,7,2,0,0,1,,3,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105018,1,,,8,1,,ORLEANS,20JAN200409:16,8,8,1,,,,0,0,1,1,8,1440,70126,2320.4683639,200367228711wd,,0,1525620031105019,05/04/2021
,,200367228711wd,15256200311058764,0,4,5,,2,1,87,71,Y,2,12,2,6,1525620031105020,64,8,7,2,0,0,1,,3,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105018,1,,,8,1,,ORLEANS,20JAN200409:16,8,8,1,,,,0,0,1,1,8,1445,70126,2320.4683639,200367228711wd,,0,1525620031105020,05/04/2021
,RED DRUM,200367228711wd,15256200311058764,0,4,5,,2,1,87,87,Y,2,20,1,6,1525620031105021,64,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105021,1,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,8835440901,0,1,1,8,1500,70075,2320.4683639,200367228711wd,,0,1525620031105021,05/04/2021
,,200367228711wd,15256200311058764,,4,5,,2,1,87,87,Y,0,10,2,6,1525620031105022,64,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105021,,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,0,0,1,1,8,1510,70043,2320.4683639,200367228711wd,,0,1525620031105022,05/04/2021
,RED DRUM,200367228711wd,15256200311058764,0,4,5,,2,1,87,87,Y,2,3,8,5,1525620031105023,64,8,7,3,0,0,0,,1,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105023,1,,,8,1,,ST BERNARD,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1520,99998,2320.4683639,200367228711wd,,0,1525620031105023,05/04/2021
RED DRUM,SPOTTED SEATROUT,200367228711wd,15256200311058764,0,4,5,,2,1,87,103,Y,4,30,8,3,1525620031105024,64,8,7,1,0,0,0,,1,7,22,22,7,1,6,2003,,,1525620031105,11,wd,,1525620031105024,1,,,8,1,,ST TAMMANY,20JAN200409:16,8,8,1,,,,8835440102,8835440901,1,8,8,1530,70471,2320.4683639,200367228711wd,,0,1525620031105024,05/04/2021
,RED DRUM,200367228712wd,1527420031219193047,,4,5,,2,1,19,19,Y,8,30,1,3.5,1527420031219001,3047,8,7,0,0,0,0,,2,7,22,22,7,1,6,2003,,,1527420031219,12,wd,,1527420031219001,,,,8,1,,CALCASIEU,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1432,70607,5130.4208189,200367228712wd,,0,1527420031219001,05/04/2021
,RED DRUM,200367228712wd,1527420031219193047,,4,5,,2,1,19,19,Y,15,40,2,3.5,1527420031219002,3047,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1527420031219,12,wd,,1527420031219001,,,,8,1,,CALCASIEU,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1434,70607,5130.4208189,200367228712wd,,0,1527420031219002,05/04/2021
SPOTTED SEATROUT,RED DRUM,200367228712we,152862003120710979,0,4,5,,1,2,109,109,Y,2,4,1,3.5,1528620031207001,79,8,7,2,26,0,0,,2,7,22,22,7,1,6,2003,,,1528620031207,12,we,,1528620031207001,1,25,0,8,1,,TERREBONNE,20JAN200409:16,8,2,1,,,,8835440901,8835440102,1,8,2,1103,99998,1898.9111214,200367228712we,,0,1528620031207001,05/04/2021
,RED DRUM,200367228712we,152862003120710979,,4,5,,2,1,109,55,Y,0,0,1,4,1528620031207002,79,8,7,0,0,0,0,,2,7,22,22,7,1,6,2003,,,1528620031207,12,we,,1528620031207002,,,,8,1,,LAFAYETTE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1447,70506,1898.9111214,200367228712we,,0,1528620031207002,05/04/2021
,RED DRUM,200367228712we,152862003120710979,,4,5,,2,1,109,55,Y,0,0,2,4,1528620031207003,79,8,7,0,0,0,1,,2,7,22,22,7,1,6,2003,,,1528620031207,12,we,,1528620031207002,,,,8,1,,LAFAYETTE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1459,70583,1898.9111214,200367228712we,,0,1528620031207003,05/04/2021
,RED DRUM,200367228712wd,152972003121557328,0,4,5,,1,2,57,57,Y,6,15,1,3.5,1529720031215001,328,8,7,1,5,0,0,,2,7,22,22,7,1,6,2003,,,1529720031215,12,wd,,1529720031215001,1,5,0,8,1,,LAFOURCHE,20JAN200409:16,8,2,1,,,,8835440901,0,1,8,2,1150,70345,1638.8437176,200367228712wd,,0,1529720031215001,05/04/2021
,RED DRUM,200367228712wd,152972003121557328,,4,5,,3,0,57,57,Y,5,20,2,3.5,1529720031215002,328,8,7,0,0,1,1,,2,7,22,22,7,1,6,2003,,,1529720031215,12,wd,,1529720031215001,,,,8,1,,LAFOURCHE,20JAN200409:16,8,8,1,,,,8835440901,0,1,8,8,1155,70345,1638.8437176,200367228712wd,,0,1529720031215001,05/04/2021
,SPOTTED SEATROUT,200367228712wd,152972003121557328,0,4,5,,2,1,57,33,N,3,12,1,5.5,1529720031215003,328,8,7,2,0,0,0,,2,7,22,22,7,1,6,2003,,,1529720031215,12,wd,,1529720031215003,1,,,8,1,,,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1250,70810,1583.199216,200367228712wd,,0,1529720031215003,05/04/2021
,SPOTTED SEATROUT,200367228712wd,152972003121557328,0,4,5,,2,1,57,5,Y,2,12,2,5.5,1529720031215004,328,8,7,2,0,0,1,,2,7,22,22,7,1,6,2003,,,1529720031215,12,wd,,1529720031215003,1,,,8,1,,ASCENSION,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1255,70769,1638.8437176,200367228712wd,,0,1529720031215004,05/04/2021
